taxonID,number,distribution,conservation_status
70f630af0a68,003.0001,"Solomon Isl.; New Guinea (Papua New Guinea); peninsular Malaysia (Penang, Pahang, Johor); Sumatra; Java; Lesser Sunda Isl. (Lombok, Timor, Bali, Flores, Sumba, Sumbawa); Sulawesi; Moluccas (Kei Isl., Ternate, Seram, Ambon, Saparua, Buru, Solor, Banda Isl.); Vanuatu; India [I]; USA [I] (Florida [I]); Puerto Rico [I]; Honduras [I]; Costa Rica [I]; Panama [I]; Colombia [I]; Brazil [I]; Venezuela [I]; Jamaica [I]; Trinidad [I]; St. Kitts [I]; Barbados [I]; Ecuador [I]; Tanzania [I]; Zanzibar [I]; Guyana [I]; Philippines [I]; Virgin Isl. [I] (St. Thomas [I]); Dominica [I]; Martinique [I]; Cuba [I]",NA
9999ec8bfcd7,003.0001,Hispaniola (Dominican Republic); Cuba,NA
af534366b238,003.0001,Puerto Rico; Hispaniola; Cuba; Virgin Isl. (St. Thomas); Jamaica,NA
20ce4e7abad2,003.0001,Ecuador; Peru; Colombia (Choc&oacute;); Venezuela (Miranda),NA
34285210cc0f,003.0001,"peninsular Malaysia (Perak, Kelantan, Pahang)",NA
44b237755ab8,003.0001,Madagascar,NA
10df48f56b16,003.0001,"Mexico (Chiapas, Hidalgo, Oaxaca, San Luis Potosi, Veracruz); Belize",NA
2de91abb148b,003.0001,Sumatra,NA
35842895e91e,003.0001,"Bolivia (Cochabamba, La Paz, Santa Cruz); Colombia (Cauca, Magdalena, Valle); Ecuador; Venezuela (Aragua); Costa Rica; Mexico (Guerrero, Oaxaca, Chiapas); Panama; Guatemala",NA
c9969ec5c817,003.0001,"Solomon Isl. (Bougainville, Gizo, Guadalcanal, Santa Ysabel, Kolombangara, Makira, Malaita, New Georgia, Rendova, Vangunu, Vella Lavella)",NA
c5b4e301fe22,003.0001,"Costa Rica; Panama; Brazil (Mato Grosso, Par&aacute;); Venezuela (Bol&iacute;var, Delta Amacuro); Trinidad; Ecuador; Guyana; French Guiana",NA
47d630e996ce,003.0001,"Nicaragua; Costa Rica; Mexico (Chiapas, Colima, Guanajuato, Guerrero, Hidalgo, Jalisco, Mexico State, Michoacan, Morelos, Nayarit, Oaxaca, Puebla, Sinaloa, Sonora, Veracruz); Guatemala; Honduras; El Salvador; Colombia (Antioquia, Boyac&aacute;, Cundinamarca, Meta, Norte de Santander); Venezuela (Aragua, Barinas, Bol&iacute;var, Venezuela Distrito Federal, Guarico, Lara, Merida, Miranda); Ecuador",NA
2df7e8e3ac5f,003.0001,Borneo (Sarawak),NA
ccc8fe48cd85,003.0001,"Venezuela (Amazonas, Aragua, Bol&iacute;var, Lara, Monagas, Yaracuy); Guyana; Surinam; French Guiana",NA
fa14a925d7ee,003.0001,Colombia (Cauca); Ecuador; Peru,NA
8b569005c79c,003.0001,Sri Lanka, IUCN I
24c47cc8b8b9,003.0001,Cuba,NA
47578368be79,003.0001,Philippines (Luzon),NA
d2bbad425bce,003.0001,Philippines (Western Samar),EN in the Philippines. IUCN R
6fe1fe90cd0c,003.0001,"Philippines (Luzon, Catanduanes)",NA
93fda29a1a2b,003.0001,"Costa Rica; Colombia (Caquet&aacute;, Choc&oacute;, Santander, Valle); Brazil (Alagoas, Amazonas, Bahia, Goi&aacute;s, Minas Gerais, Paran&aacute;); Venezuela (Amazonas, Bol&iacute;var, Delta Amacuro, Portuguesa, Sucre, Zulia); Ecuador; Peru; Bolivia (Pando); Guyana; Surinam; French Guiana; Trinidad; Tobago",NA
5a24bffbcc75,003.0001,"Mexico (Chiapas, Guerrero, Oaxaca)",NA
7797ef5fc77b,003.0001,"India (Maharashtra, Karnataka, Goa, Kerala, ?Tamil Nadu)",NA
c88e7ecb6d5f,003.0001,Borneo (Natuna Isl.),NA
74fb2da0a0ac,003.0001,"China (Sichuan, Yunnan)",NA
8baf1832891f,003.0001,Liberia; Ivory Coast; Burkina Faso; Togo, IUCN I
4daadcc1a19c,003.0001,S- &amp; SW-Madagascar,NA
420923845097,003.0001,Venezuela (Amazonas); Guyana,NA
333731560bea,003.0001,Taiwan,NA
2db877edbed1,003.0001,China (Yunnan); N-Vietnam; C-Vietnam; Laos,NA
7378e5ea228e,003.0001,Palau (Babeldaob),NA
f8a0f679d20e,003.0001,Venezuela; Brazil (Amazonas),NA
4fe95b56d8ea,003.0001,Venezuela (Amazonas),NA
2f0e22461ab8,003.0001,"New Guinea (Irian Jaya, Papua New Guinea)",NA
85cd153007dc,003.0001,"China (Yunnan); NE-India [I]; Thailand; Myanmar; Vietnam; peninsular Malaysia (Penang, Kelantan, Johor)",NA
ff21378c6b99,003.0001,Venezuela (Bolivar),NA
2c5c77050876,003.0001,"Mexico (Veracruz, Oaxaca, Chiapas, Guerrero, Hidalgo); Honduras", IUCN V
0f65fa57167c,003.0001,"China (Chongqing, S-Gansu, Guangxi, Guizhou, Hebei, Henan, Liaoning, Shaanxi, Shanxi, Sichuan); Tibet; Siberia; Mongolia; Thailand; India (Uttarakhand); Myanmar; Nepal; Vietnam",IUCN EN for India (Fraser-Jenkins 2012)
f6bddd597f95,003.0001,"South Africa (W-Cape Prov., E-Cape Prov.); Australia (NE-Western Australia, Queensland)",NA
925f20080725,003.0001,China (Sichuan),NA
4724ea2c95b5,003.0001,Peru; Colombia; Ecuador,NA
f3585e39bba5,003.0001,"New Guinea (Irian Jaya, Papua New Guinea); Bismarck Arch. (Admiralty Isl.)",NA
fe30135ba62e,003.0001,"Guyana; French Guiana; Surinam; Brazil (Maranh&atilde;o, Mato Grosso, Par&aacute;); Venezuela (Amazonas)",NA
481932090adf,003.0001,"S-India (Andhra Pradesh, Karnataka, Kerala, Tamil Nadu)",NA
ca6f2aa5648b,003.0001,Society Isl. (Raiatea),NA
0f9dfea83992,003.0001,Philippines (Luzon),NA
985d038245b5,003.0001,Ecuador; Peru,NA
d65c697d377e,003.0001,Madagascar,NA
6345e8b3dcee,003.0001,Cameroon, IUCN R
da94e91682fe,003.0001,"Fiji (Viti Levu, Ovalau); Vanuatu; Solomon Isl. (Bougainville, Choiseul, Faisi, Gizo, Guadalcanal, Santa Ysabel, Kolombangara, Makira, Malaita, Maramasike, Mono, Ndeni, New Georgia, Nggela, Rendova, Rennell, Shortland, Tetepare, Tomotu Noi, Tulagi, Ulawa, Vella Lavella, Kirakira Isl., Ranongga, Santa Ysabel, Vangunu)",NA
01cc7e9047c2,003.0001,"Mexico (Chiapas, Guerrero, Hidalgo, Jalisco, Nuevo Leon, Queretaro, San Luis Potosi, Tamaulipas, Veracruz); Guatemala",NA
f79227e47b0a,003.0001,"[Western] Samoa (Savaii, Upolu); American Samoa (Manua Isl., Tutuila)",NA
7f554a2c2386,003.0001,"China (Chongqing, Fujian, Guangxi, Guizhou, Hubei, Hunan, Jiangxi, Sichuan, Yunnan, Zhejiang); Tibet; Taiwan; Japan; Ryukyu Isl.; South Korea (Cheju Isl.); Philippines; Sumatra; Java; New Guinea (Irian Jaya, Papua New Guinea); Myanmar; Vietnam; Bhutan; India (Manipur, Nagaland); Nepal",NA
5bc4d3cdb4ad,003.0001,"China (Guangxi, Guizhou, Hainan, Yunnan); Taiwan; India (Andhra Pradesh, Assam State, Bihar, Chhattisgarh, Jharkhand, Karnataka, Madhya Pradesh, Meghalaya, Maharashtra, Mizoram, Nagaland, Odisha, Rajasthan, Sikkim, Tamil Nadu, Uttarakhand, Uttar Pradesh, Gujarat); Bangladesh; Nepal; Bhutan; Myanmar (Chin, etc.); Philippines; Java; Sumatra; Vietnam; Laos; Cambodia; Thailand; peninsular Malaysia (Perlis, Penang, Melaka); Lesser Sunda Isl. (Timor, Sumbawa)",NA
4862fb8e64f9,003.0001,"India (Arunachal Pradesh, Assam State, Chhattisgarh, Kerala, Madhya Pradesh, Meghalaya, Odisha, Nagaland, Rajasthan, Sikkim, Tamil Nadu, Uttarakhand, West Bengal, Jammu &amp; Kashmir); Myanmar; Bhutan; Nepal; Bangladesh",NA
9a3262ece431,003.0001,"Brazil (Amazonas, Amap&aacute;); Venezuela (Amazonas, Apure, Bol&iacute;var, Delta Amacuro); Colombia (Amazonas, Caquet&aacute;, Cauca, Meta, Sucre, Valle, Vichada); Peru (Amazonas); Ecuador; Guyana; Surinam; French Guiana; Bolivia (Cochabamba)",NA
d761b5d7e94b,003.0001,"Venezuela (Amazonas, Bol&iacute;var); Guyana",NA
eb7531514246,003.0001,"Mexico (Durango, Guerrero, Nuevo Leon, Tamaulipas)",NA
b46a0f4e3b66,003.0001,"peninsular Malaysia (Johor, Pahang, Selangor)",NA
764a98f145b5,003.0001,"peninsular Malaysia (Pahang, Selangor, Penang)",CR in Peninsular Malaysia
441b095fa5eb,003.0001,"Moluccas (Seram, Ambon)",NA
96bb3c8641fe,003.0001,Rodrigues,NA
bf776467aade,003.0001,New Guinea (Papua New Guinea),NA
dfd0d54d54e3,003.0001,"China (Guangxi, Hainan, Yunnan); Vietnam",NA
1474e61184da,003.0001,"Venezuela (Amazonas, Bol&iacute;var); Guyana; Colombia",NA
2b1a86bae9b5,003.0001,"Colombia (Antioquia, Tolima)",NA
614ad1c157e1,003.0001,"China (Heilongjiang, Jilin, Liaoning, Shandong); North Korea; South Korea (widespread except Cheju Isl.); Russian Far East",NA
96cbefad3c60,003.0001,Venezuela (Bolivar),NA
59b943f50981,003.0001,Java,NA
3bb97667d845,003.0001,St. Kitts; Guadeloupe; Dominica; Martinique; St. Lucia; St. Vincent; Grenada,NA
33bdeb7fecfb,003.0001,"peninsular Malaysia (Terengganu, Penang, Perak, Pahang, Selangor, Negeri Sembilan, Melaka, Johor); Singapore; Thailand; Sumatra; Sulawesi; Vietnam",vulnerable (Singapore)
930cf1497f99,003.0001,"peninsular Malaysia (Kedah, Penang, Pahang, Johor)",NA
bce064f511f7,003.0001,New Guinea (Papua New Guinea),NA
74900863cda4,003.0001,"Borneo (Mt. Kinabalu, etc.)",NA
c334d69aac98,003.0001,"USA (Alabama, Arkansas, Connecticut, Delaware, Georgia, Iowa, Illinois, Indiana, Kansas, Kentucky, Massachusetts, Maryland, Maine, Michigan, Minnesota, Missouri, Mississippi, North Carolina, North Dakota, Nebraska, New Hampshire, New Jersey, New York, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Virginia, Vermont, Wisconsin, West Virginia, Wyoming); Canada (Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Qu&eacute;bec, Saskatchewan); Greenland",NA
66b7c02ca5a5,003.0001,"USA (W-Texas, S-New Mexico, S-Arizona); Mexico (Aguascalientes, Chihuahua, Coahuila, Ciudad de Mexico, Durango, Guanajuato, Guerrero, Hidalgo, Jalisco, Mexico State, Morelos, Oaxaca, Puebla, Queretaro, San Luis Potosi, Sinaloa, Sonora, Tamaulipas, Zacatecas)",NA
7876b83c3580,003.0001,"Mexico (Guerrero, Morelos)",NA
d369ef55e46e,003.0001,Siberia (Krasnoyarsk),NA
dee7ee450b01,003.0001,Palau,NA
384af8638d8d,003.0001,Panama,NA
76c7f774b592,003.0001,Brazil (Esp&iacute;rito Santo),NA
241cb23a11e4,003.0001,Brazil (Mato Grosso),NA
aa5a6d49d29f,003.0001,Borneo,NA
3bdbdbc0b3ef,003.0001,Madagascar (Sambirano),NA
c74d65cfb474,003.0001,Hawaii,NA
d03eec1a2da8,003.0001,Guyana; Surinam; French Guiana,NA
95417ac19170,003.0001,"China (S-Gansu, Guizhou, Hebei, Hunan, Qinghai, Shaanxi, Shanxi, Sichuan, Yunnan); Tibet",NA
341634aa7024,003.0001,Borneo,NA
a26e184a830c,003.0001,"Colombia (Boyac&aacute;, Cundinamarca, Santander); Venezuela (Merida, Tachira, Trujillo); Mexico (Chiapas, Chihuahua, Durango, Guanajuato, Guerrero, Jalisco, Mexico State, Morelos, Nayarit, Nuevo Leon, Oaxaca, Puebla, San Luis Potosi, Sonora, Tamaulipas, Veracruz, Zacatecas)",NA
9f9b62621d85,003.0001,peninsular Malaysia (Pahang),NA
c6ecb031a026,003.0001,China (Hainan),NA
1debe2150f3e,003.0001,"Venezuela (Amazonas, Bol&iacute;var); Guyana",NA
d09682669426,003.0001,"Mexico (Guanajuato, Jalisco, Mexico State, Michoacan, Morelos, Nayarit, San Luis Potosi, Zacatecas)",NA
f4da70e022f5,003.0001,New Guinea (Papua New Guinea),NA
66c8e4d11e73,003.0001,New Guinea (Papua New Guinea),NA
5e7bbe698ed9,003.0001,"Mexico (Chiapas, Guerrero, Hidalgo, Mexico State, Michoacan, Oaxaca, Puebla, Queretaro, San Luis Potosi, Tamaulipas, Veracruz)",NA
161feaa4af9f,003.0001,"Mexico (Chiapas, Oaxaca, Tabasco, Veracruz); Nicaragua; Honduras",NA
da56e62a7119,003.0001,New Guinea (Papua New Guinea); Solomon Isl. (Guadalcanal),NA
ebc92b13a624,003.0001,"Colombia (Amazonas, Vaup&eacute;s); Venezuela (Amazonas)",NA
8da16ef78c20,003.0001,New Guinea (Papua New Guinea),NA
83579392d87a,003.0001,Seychelles (Mah&eacute;),NA
88e8265a7e68,003.0001,"Panama; Colombia (Boyac&aacute;, Choc&oacute;, Nari&ntilde;o, Valle); Ecuador; Peru; Guyana; Surinam; French Guiana",NA
24a1919da5d7,003.0001,"Albania; Austria; England; Scotland; Ireland; Bulgaria; Czech Republic; Slovakia; Denmark; Faeroe Isl.; Finland; France; Germany (Baden-W&uuml;rttemberg, Bayern, +Sachsen-Anhalt); Switzerland; Liechtenstein; Spain; Andorra; Iceland; Italy; Bosnia &amp; Hercegovina; Montenegro; Croatia; Macedonia; Serbia &amp; Kosovo; Slovenia; Norway; Poland; Romania; Sweden; Alaska; USA (Colorado, Idaho, Maine, Michigan, Minnesota, Montana, Nevada, Wisconsin, Wyoming); Canada (Alberta, British Columbia, Labrador, Manitoba, New Brunswick, Newfoundland, Nova Scotia, Northern Territories, Ontario, Prince Edward Isl., Qu&eacute;bec, Saskatchewan, Yukon); Greenland; St. Pierre et Miquelon; European Russia (N-European Russia, C-European Russia, W-European Russia); Estonia; Ukraine; Northern Caucasus; Georgia [Caucasus]; Siberia (W-Siberia, C-Siberia); Russian Far East (incl. Kuril Isl.); Japan",NA
3c0bd9ffc69d,003.0001,"peninsular Malaysia (Penang, Pahang, Selangor)",VU in Peninsular Malaysia
8f90f6884844,003.0001,"peninsular Malaysia (Kedah, Perak)",VU in Peninsular Malaysia
f25bef7c2ead,003.0001,"Brazil (Bahia, Esp&iacute;rito Santo, Goi&aacute;s, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Venezuela (Lara); Bolivia (Chuquisaca, Cochabamba, La Paz, Santa Cruz, Tarija); Ecuador; Peru; Cuba; Colombia (Boyac&aacute;, Cundinamarca, Huila, Nari&ntilde;o, Santander); Mexico (Ciudad de Mexico, Durango, Guanajuato, Hidalgo, Jalisco, Mexico State, Morelos, Oaxaca, Puebla, Queretaro, San Luis Potosi, Sinaloa, Sonora, Tamaulipas, Veracruz, Zacatecas); Argentina (Cordoba, Corrientes, Entre Rios, Jujuy, La Rioja, Misiones, Salta, Santa Fe, San Luis, Tucuman); Paraguay (Alto Paraguay, Cordillera, Pres. Hayes); Uruguay (Artigas, Colonia, Lavalleja, Maldonado, Montevideo, Paysandu, Soriano)",NA
85871ccb1401,003.0001,"Brazil (Minas Gerais, Esp&iacute;rito Santo, Rio de Janeiro)",NA
ecaa2590c7bd,003.0001,"India (Arunachal Pradesh, Assam State, Bihar, Meghalaya, Mizoram, Nagaland, Tripura, West Bengal); Myanmar; Bangladesh; Bhutan; Nepal; Sumatra; peninsular Malaysia",NA
21b837b624b2,003.0001,"New Guinea (Irian Jaya, Papua New Guinea); Solomon Isl. (Guadalcanal, Santa Ysabel, Makira, Malaita, Maramasike, Tulagi); Santa Cruz Isl. (Vanikoro)",NA
ab5b5a9f2325,003.0001,Ecuador,NA
eb261c1cb1c2,003.0001,Ecuador,NA
0e610823c138,003.0001,Cuba; Jamaica; Guadeloupe; Martinique; Barbados; Hispaniola,NA
f290c9246489,003.0001,Cameroon; ?Gabon,NA
b4c097fbbb22,003.0001,+La R&eacute;union; +Mauritius,NA
713002e02b5e,003.0001,"Mexico (Campeche, Chiapas, Colima, Guerrero, Hidalgo, Jalisco, Mexico State, Michoacan, Nayarit, Oaxaca, Puebla, Sinaloa, Veracruz); Belize; Guatemala; Honduras; El Salvador; Nicaragua; Costa Rica; Panama",NA
37655b33c1f0,003.0001,New Caledonia,NA
ec6e5b4744fc,003.0001,Society Isl. (Tahiti),NA
08f0f94c15d9,003.0001,E-D.R.Congo [Zaire],NA
2318817d0c39,003.0001,"Russian Far East (Sakhalin, Kuril Isl.); Japan",NA
d24e2187d69e,003.0001,"China (Beijing, Guizhou, Hebei, Henan, Hubei, Shaanxi)",NA
690ef635170c,003.0001,China (S-Yunnan); Thailand; Laos; Cambodia; S-Vietnam,NA
61d3c34fe7f8,003.0001,"Alaska; Canada (British Columbia, Northern Territories, Yukon); Siberia (W-Siberia, C-Siberia); Russian Far East; Japan; China (Heilongjiang, Nei Mongol); North Korea; South Korea (Ulleung Isl.)",NA
9c7651f4c94d,003.0001,"Nicaragua; Costa Rica; Mexico (Chiapas, Colima, Hidalgo, Jalisco, Mexico State, Oaxaca, Puebla, Veracruz); Belize; Guatemala; Honduras; El Salvador; Panama; Colombia (Antioquia, Boyac&aacute;, Caldas, Cauca, Choc&oacute;, Cundinamarca, Huila, Norte de Santander, Putumayo, Santander, Tolima); Ecuador; Peru; Bolivia (Cochabamba, La Paz, Santa Cruz); Venezuela (Barinas, Guarico, Lara, Tachira)",NA
e00ca97ad461,003.0001,"Costa Rica; Mexico (Guerrero, Nayarit, Oaxaca); Brazil (Cear&aacute;, Goi&aacute;s, Maranh&atilde;o, Par&aacute;, Pernambuco, Piau&iacute;, Tocantins); Venezuela (Carabobo); Bolivia (Santa Cruz); Trinidad",NA
3a5a5b3a2fa4,003.0001,Borneo,NA
e5424ee6c408,003.0001,"China (Anhui, Fujian, Henan, Heilongjiang, Hainan, Liaoning, Nei Mongol, Shaanxi, Shandong, Shanxi, Zhejiang); ?Japan",NA
327fd6d839ab,003.0001,Sumatra,NA
b9ae31f355c5,003.0001,La R&eacute;union; Mauritius,NA
eb1d798c1348,003.0001,"Venezuela (Bol&iacute;var, Auyan-tepui)",NA
c70072ba944f,003.0001,"Venezuela (Amazonas); Colombia (Boyac&aacute;, Casanare, Cundinamarca, Meta)",NA
b1691f599121,003.0001,Venezuela (Amazonas),NA
9b3bb1d14f99,003.0001,"Society Isl. (Raiatea, ?Maupiti)",NA
b738c2bd28d5,003.0001,Bolivia (La Paz),NA
e8638ad840d9,003.0001,New Guinea (Papua New Guinea),NA
effffd6f218f,003.0001,Guinea; Sierra Leone; Liberia; Ivory Coast; Benin; Togo; Cameroon; Bioko Isl. [Fernando Poo]; Gabon; Congo [Brazzaville]; D.R.Congo [Zaire]; Uganda; Rwanda; Burundi,NA
19ae606f438f,003.0001,Borneo,NA
dc3836a6f57a,003.0001,+Mauritius,NA
3ab0ccd35ba0,003.0001,"Colombia (Amazonas, Antioquia, Caldas, Caquet&aacute;, Cauca, Choc&oacute;, Cundinamarca, Putumayo, Tolima, Valle); Ecuador; Peru",NA
d2a6fce33c9d,003.0001,Venezuela; Brazil (Amazonas),NA
0af2e1188f6c,003.0001,Cameroon; Principe Isl.; Equatorial Guinea (Rio Muni),NA
db03a7fa5913,003.0001,"China (Hebei, Henan, Jilin, Liaoning, Ningxia, Shaanxi, Shandong, Shanxi); Taiwan; North Korea; South Korea",NA
9d3ead50e6a9,003.0001,"Venezuela (Amazonas); Brazil (Amazonas); Colombia (Vaup&eacute;s); Peru; Guyana; Surinam; French Guiana; Ecuador; Costa Rica; Mexico (Chiapas, Colima, Guerrero, Hidalgo, Jalisco, Oaxaca, Puebla, Tabasco, Veracruz); Belize; Guatemala; Honduras; Panama; Nicaragua; El Salvador; Hawaii [I]",NA
231aede689de,003.0001,"Mexico (Hidalgo, Nuevo Leon, Puebla, Queretaro, San Luis Potosi, Tamaulipas, Veracruz); Guatemala; Isla del Coco",NA
f9aceb33deb3,003.0001,Guatemala; Mexico (Chiapas),NA
64a222debeb7,003.0001,"peninsular Malaysia (Terengganu, Perak, Pahang, Selangor, Negeri Sembilan, Johor); Java; Sumatra",NA
433983b88b16,003.0001,New Guinea (Papua New Guinea),NA
6f195fb893b5,003.0001,Brazil (Par&aacute;),NA
fb0406a23173,003.0001,Cuba,NA
030be38e6e57,003.0001,"peninsular Malaysia (Selangor, Negeri Sembilan, Johor); peninsular Thailand; Laos",NA
ef349c33244d,003.0001,New Guinea (Papua New Guinea),NA
6e35238c2c25,003.0001,"Brazil (Esp&iacute;rito Santo, Goi&aacute;s, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Paran&aacute;, Rio de Janeiro, Santa Catarina, S&atilde;o Paulo); ?Peru",NA
c79ae7c48765,003.0001,Java,NA
4e4feb3d3874,003.0001,Borneo,NA
4b5f153b26a7,003.0001,Senegal; Guinea-Bissau; Guinea; Liberia; Sierra Leone; Mali; Ivory Coast; Equatorial Guinea (Rio Muni); Congo [Brazzaville]; Sudan; Central African Republic; Gabon; Chad,NA
dfd6ad083996,003.0001,"India (Arunachal Pradesh, Assam State, Himachal Pradesh, Manipur, Meghalaya, Nagaland, ?Odisha, Punjab, Sikkim, Uttarakhand, West Bengal, Jammu &amp; Kashmir); Nepal; Bhutan; Pakistan",NA
6a106d69c0f6,003.0001,D.R.Congo [Zaire]; Zambia, IUCN R
42054b3fb24d,003.0001,China (Yunnan),NA
708d2a6cd616,003.0001,Mexico (Oaxaca),NA
dd10198d891e,003.0001,Lesser Sunda Isl. (Sumbawa); Borneo,NA
ce5e31b41816,003.0001,Java,NA
1a51e1474a53,003.0001,?Ecuador,NA
4abb3344a202,003.0001,"Puerto Rico; Cuba; Hispaniola; Saba; St. Kitts; Nevis; Montserrat; Guadeloupe; Dominica; Martinique; St. Lucia; St. Vincent; Grenada; Trinidad; Venezuela (Amazonas, Aragua, Bol&iacute;var, Carabobo, Venezuela Distrito Federal, Falcon, Lara, Sucre, Tachira, Trujillo, Yaracuy); Colombia (Antioquia, Magdalena)",NA
a3517a90651c,003.0001,"New Guinea (Irian Jaya, Papua New Guinea)",NA
3146571d9e07,003.0001,China (Sichuan),NA
8fdeb9658fdb,003.0001,"New Guinea (Irian Jaya, Papua New Guinea)",NA
dbb391c42764,003.0001,"Colombia (Guain&iacute;a); Bolivia (Beni, Chuquisaca, Cochabamba, La Paz, Santa Cruz, Tarija); Guyana; Surinam; French Guiana; Brazil (Acre, Amazonas, Bahia, Cear&aacute;, Esp&iacute;rito Santo, Maranh&atilde;o, Minas Gerais, Mato Grosso do Sul, Mato Grosso, Par&aacute;, Para&iacute;ba, Pernambuco, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo); Ecuador; Argentina (Misiones, Salta); Paraguay (Alto Paran&aacute;, Canindeyu, Misiones)",NA
0c78630526a6,003.0001,Borneo,NA
768ec68d261d,003.0001,"Brazil (Roraima); Colombia (Amazonas, Vaupes); Venezuela (Amazonas)",NA
32e40bb719e4,003.0001,Japan (Honshu); ?Taiwan, IUCN R
1d43ddc1f45d,003.0001,"China (Anhui, Fujian, Guangdong, Guangxi, Hainan, Hunan, Jiangsu, Jiangxi, Jilin, Nei Mongol, Shandong, Sichuan, Zhejiang); Taiwan; Russian Far East; Japan; Ryukyu Isl.; North Korea; South Korea (incl. Cheju Isl.); Philippines; Palawan; N-Thailand; Sulawesi; Java; Vietnam; Lesser Sunda Isl. (Lombok); Moluccas; Sumatra; Borneo; Bonin Isl. (Chichijima)",NA
d0b57991be38,003.0001,Panama; Colombia (Choc&oacute;),NA
3645d86a8b90,003.0001,"Mexico (Colima, Durango, Guerrero, Jalisco, Mexico State, Michoacan, Nayarit, Oaxaca, Sinaloa)",NA
aaef9afeba20,003.0001,Panama,NA
7a7ff53e6f99,003.0001,Society Isl. (Raiatea),NA
c9bc63e9682e,003.0001,"Mexico (Chiapas, Colima, Durango, Guerrero, Hidalgo, Jalisco, Mexico State, Nayarit, Oaxaca, Sinaloa, Veracruz); Guatemala; El Salvador; Honduras; Panama; Costa Rica; Nicaragua; Colombia (Amazonas, Vaup&eacute;s); Venezuela (Anzoategui, Apure, Aragua, Carabobo, Cojedes, Delta Amacuro, Venezuela Distrito Federal, Falcon, Lara, Miranda, Portuguesa, Sucre, Yaracuy, Zulia); Trinidad; Brazil (Par&aacute;); French Guiana; Puerto Rico; Jamaica; Hispaniola; Cuba; Saba; St. Kitts; Montserrat; Guadeloupe; Dominica; St. Lucia; St. Vincent",NA
952676e4d4bd,003.0001,"India (Tamil Nadu, Karnataka, Kerala, Goa, Maharashtra); Bangladesh",NA
0553e524cc9d,003.0001,Senegal; Guinea; Mali; Nigeria; Cameroon; Gabon; Central African Republic; D.R.Congo [Zaire]; Sudan; Ethiopia; Uganda; Rwanda; Burundi; Tanzania; Angola; Zambia; Mozambique,NA
1e4a00a3199c,003.0001,"India (Arunachal Pradesh, Assam State, Meghalaya, ?Mizoram, Sikkim, West Bengal); Myanmar; Laos; Thailand; Vietnam; Bhutan; Nepal; Bangladesh",NA
a640b37bb723,003.0001,"Brazil (Bahia, Minas Gerais, Paran&aacute;, Rio de Janeiro, Rio Grande do Sul, Santa Catarina, S&atilde;o Paulo)",NA
8fa6d811cd5f,003.0001,Mauritius; La R&eacute;union,NA
6da38ef51228,003.0001,Venezuela (Bol&iacute;var); Brazil (Amazonas); Guyana,NA
4980d0fda385,003.0001,Sierra Leone; Nigeria; Cameroon; S&atilde;o Tom&eacute;; Togo,NA
c1c04e87ab1f,003.0001,"New Guinea (Irian Jaya, Papua New Guinea)",NA
a3964f7ead1a,003.0001,Venezuela (Bol&iacute;var: Cerro Sarisarinama),NA
bcff26c72eb3,003.0001,"Colombia (Antioquia, Cauca, Choc&oacute;, Nari&ntilde;o, Valle); Ecuador",NA
aca70f200282,003.0001,New Guinea (Papua New Guinea),NA
8fcdd2379ee7,003.0001,"USA (Georgia, North Carolina, South Carolina, Tennessee)"," IUCN R, V (Georgia), R (North Carolina), I (South Carolina)"
c079e2f89c6c,003.0001,"China (Guangdong, Guangxi, Guizhou); Cambodia; Laos; Thailand; Vietnam",NA
34844da7c45a,003.0001,"China (Anhui, Fujian, Guangdong, Guangxi, Hunan, Jiangxi, Zhejiang)",NA
89667cdf5f2f,003.0001,Tibet; Bhutan; Nepal,NA
f269e0238a37,003.0001,"Brazil (Par&aacute;); Bolivia (Cochabamba, La Paz, Santa Cruz); Colombia (Huila, Risaralda, Valle); Ecuador; Peru",NA
f7cc8d2fc8fe,003.0001,"Colombia (Boyac&aacute;, Cundinamarca, Meta); Peru; Venezuela (Carabobo, Yaracuy); Bolivia (Beni, Cochabamba, La Paz); ?Ecuador",NA
